,Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,PERIODIC_BREATHING,labels_periodic
2010,"07:44:10AM Feb 7, 2022",96,71,0,0,0,0,0
2011,"07:44:14AM Feb 7, 2022",96,71,1,0,0,0,0
2012,"07:44:18AM Feb 7, 2022",96,71,5,0,0,0,0
2013,"07:44:22AM Feb 7, 2022",96,70,2,0,0,0,0
2014,"07:44:26AM Feb 7, 2022",95,70,0,0,0,0,0
2015,"07:44:30AM Feb 7, 2022",94,72,0,0,0,0,0
2016,"07:44:34AM Feb 7, 2022",95,72,0,0,0,0,0
2017,"07:44:38AM Feb 7, 2022",96,71,0,0,0,0,0
2018,"07:44:42AM Feb 7, 2022",97,70,0,0,0,0,0
2019,"07:44:46AM Feb 7, 2022",97,69,0,0,0,0,0
2020,"07:44:50AM Feb 7, 2022",97,67,0,0,0,0,0
2021,"07:44:54AM Feb 7, 2022",97,72,0,0,0,0,0
2022,"07:44:58AM Feb 7, 2022",97,74,0,0,0,0,0
2023,"07:45:02AM Feb 7, 2022",97,72,0,0,0,0,0
2024,"07:45:06AM Feb 7, 2022",96,73,0,0,0,0,0
2025,"07:45:10AM Feb 7, 2022",95,73,0,0,0,0,0
2026,"07:45:14AM Feb 7, 2022",95,73,105,0,0,0,0
2027,"07:45:18AM Feb 7, 2022",95,73,33,0,0,0,0
2028,"07:45:22AM Feb 7, 2022",95,73,2,0,0,0,0
2029,"07:45:26AM Feb 7, 2022",94,74,0,0,0,0,0
2030,"07:45:30AM Feb 7, 2022",93,77,0,0,0,0,0
2031,"07:45:34AM Feb 7, 2022",95,79,0,0,0,0,0
2032,"07:45:38AM Feb 7, 2022",96,74,0,0,0,0,0
2033,"07:45:42AM Feb 7, 2022",98,72,0,0,0,0,0
2034,"07:45:46AM Feb 7, 2022",98,79,0,0,0,0,0
2035,"07:45:50AM Feb 7, 2022",98,81,1,0,0,0,0
2036,"07:45:54AM Feb 7, 2022",98,75,0,0,0,0,0
2037,"07:45:58AM Feb 7, 2022",98,73,0,0,0,0,0
2038,"07:46:02AM Feb 7, 2022",98,74,0,0,0,0,0
2039,"07:46:06AM Feb 7, 2022",98,74,0,0,0,0,0
2040,"07:46:10AM Feb 7, 2022",98,74,104,0,0,0,0
2041,"07:46:14AM Feb 7, 2022",98,74,28,0,0,0,0
2042,"07:46:18AM Feb 7, 2022",97,75,0,0,0,0,0
2043,"07:46:22AM Feb 7, 2022",96,73,0,0,0,0,0
2044,"07:46:26AM Feb 7, 2022",97,72,0,0,0,0,0
2045,"07:46:30AM Feb 7, 2022",97,74,0,0,0,0,0
2046,"07:46:34AM Feb 7, 2022",98,73,0,0,0,0,0
2047,"07:46:38AM Feb 7, 2022",98,67,0,0,0,0,0
2048,"07:46:42AM Feb 7, 2022",98,65,0,0,0,0,0
2049,"07:46:46AM Feb 7, 2022",98,66,0,0,0,0,0
2050,"07:46:50AM Feb 7, 2022",98,71,0,0,0,0,0
2051,"07:46:54AM Feb 7, 2022",98,71,0,0,0,0,0
2052,"07:46:58AM Feb 7, 2022",98,69,0,0,0,0,0
2053,"07:47:02AM Feb 7, 2022",98,69,6,0,0,0,0
2054,"07:47:06AM Feb 7, 2022",98,69,3,0,0,0,0
2055,"07:47:10AM Feb 7, 2022",98,69,4,0,0,0,0
2056,"07:47:14AM Feb 7, 2022",97,70,0,0,0,0,0
2057,"07:47:18AM Feb 7, 2022",97,74,3,0,0,0,0
2058,"07:47:22AM Feb 7, 2022",97,74,29,0,0,0,0
2059,"07:47:26AM Feb 7, 2022",96,73,28,0,0,0,0
2060,"07:47:30AM Feb 7, 2022",96,73,5,0,0,0,0
2061,"07:47:34AM Feb 7, 2022",96,75,1,0,0,0,0
2062,"07:47:38AM Feb 7, 2022",97,79,0,0,0,0,0
2063,"07:47:42AM Feb 7, 2022",98,75,0,0,0,0,0
2064,"07:47:46AM Feb 7, 2022",98,70,0,0,0,0,0
2065,"07:47:50AM Feb 7, 2022",98,73,0,0,0,0,0
2066,"07:47:54AM Feb 7, 2022",98,74,0,0,0,0,0
2067,"07:47:58AM Feb 7, 2022",98,75,0,0,0,0,0
2068,"07:48:02AM Feb 7, 2022",98,75,0,0,0,0,0
2069,"07:48:06AM Feb 7, 2022",98,71,0,0,0,0,0
2070,"07:48:10AM Feb 7, 2022",98,75,0,0,0,0,0
2071,"07:48:14AM Feb 7, 2022",98,73,0,0,0,0,0
2072,"07:48:18AM Feb 7, 2022",97,70,0,0,0,0,0
2073,"07:48:22AM Feb 7, 2022",96,72,0,0,0,0,0
2074,"07:48:26AM Feb 7, 2022",94,75,0,0,0,0,0
2075,"07:48:30AM Feb 7, 2022",93,73,0,0,0,0,0
2076,"07:48:34AM Feb 7, 2022",92,66,0,0,0,0,0
2077,"07:48:38AM Feb 7, 2022",92,69,0,0,0,0,0
2078,"07:48:42AM Feb 7, 2022",94,73,0,0,0,0,0
2079,"07:48:46AM Feb 7, 2022",97,71,0,0,0,0,0
2080,"07:48:50AM Feb 7, 2022",97,68,0,0,0,0,0
2081,"07:48:54AM Feb 7, 2022",97,72,0,0,0,0,0
2082,"07:48:58AM Feb 7, 2022",97,73,0,0,0,0,0
2083,"07:49:02AM Feb 7, 2022",97,69,0,0,0,0,0
2084,"07:49:06AM Feb 7, 2022",97,65,0,0,0,0,0
2085,"07:49:10AM Feb 7, 2022",97,64,0,0,0,0,0
2086,"07:49:14AM Feb 7, 2022",96,65,0,0,0,0,0
2087,"07:49:18AM Feb 7, 2022",95,67,0,0,0,0,0
2088,"07:49:22AM Feb 7, 2022",94,66,0,0,0,0,0
2089,"07:49:26AM Feb 7, 2022",94,67,0,0,0,0,0
2090,"07:49:30AM Feb 7, 2022",94,69,0,0,0,0,0
2091,"07:49:34AM Feb 7, 2022",95,65,0,0,0,0,0
2092,"07:49:38AM Feb 7, 2022",96,67,0,0,0,0,0
2093,"07:49:42AM Feb 7, 2022",96,67,0,0,0,0,0
2094,"07:49:46AM Feb 7, 2022",97,66,0,0,0,0,0
2095,"07:49:50AM Feb 7, 2022",97,73,0,0,0,0,0
2096,"07:49:54AM Feb 7, 2022",97,78,0,0,0,0,0
2097,"07:49:58AM Feb 7, 2022",97,72,0,0,0,0,0
2098,"07:50:02AM Feb 7, 2022",97,66,0,0,0,0,0
2099,"07:50:06AM Feb 7, 2022",97,71,0,0,0,0,0
2100,"07:50:10AM Feb 7, 2022",97,67,0,0,0,0,0
2101,"07:50:14AM Feb 7, 2022",97,65,0,0,0,0,0
2102,"07:50:18AM Feb 7, 2022",97,65,0,0,0,0,0
2103,"07:50:22AM Feb 7, 2022",96,71,0,0,0,0,0
2104,"07:50:26AM Feb 7, 2022",96,68,0,0,0,0,0
2105,"07:50:30AM Feb 7, 2022",96,68,0,0,0,0,0
2106,"07:50:34AM Feb 7, 2022",96,65,0,0,0,0,0
2107,"07:50:38AM Feb 7, 2022",96,73,0,0,0,0,0
2108,"07:50:42AM Feb 7, 2022",96,73,0,0,0,0,0
2109,"07:50:46AM Feb 7, 2022",96,66,0,0,0,0,0
2110,"07:50:50AM Feb 7, 2022",96,61,0,0,0,0,0
2111,"07:50:54AM Feb 7, 2022",97,59,0,0,0,0,0
2112,"07:50:58AM Feb 7, 2022",97,66,0,0,0,0,0
2113,"07:51:02AM Feb 7, 2022",97,72,0,0,0,0,0
2114,"07:51:06AM Feb 7, 2022",97,77,0,0,0,0,0
2115,"07:51:10AM Feb 7, 2022",97,73,0,0,0,0,0
2116,"07:51:14AM Feb 7, 2022",97,70,0,0,0,0,0
2117,"07:51:18AM Feb 7, 2022",97,70,0,0,0,0,0
2118,"07:51:22AM Feb 7, 2022",97,70,0,0,0,0,0
2119,"07:51:26AM Feb 7, 2022",97,78,0,0,0,0,0
2120,"07:51:30AM Feb 7, 2022",97,77,0,0,0,0,0
2121,"07:51:34AM Feb 7, 2022",97,70,0,0,0,0,0
2122,"07:51:38AM Feb 7, 2022",97,71,0,0,0,0,0
2123,"07:51:42AM Feb 7, 2022",97,76,0,0,0,0,0
2124,"07:51:46AM Feb 7, 2022",97,74,0,0,0,0,0
2125,"07:51:50AM Feb 7, 2022",97,75,0,0,0,0,0
2126,"07:51:54AM Feb 7, 2022",97,76,0,0,0,0,0
2127,"07:51:58AM Feb 7, 2022",97,70,0,0,0,0,0
2128,"07:52:02AM Feb 7, 2022",97,71,0,0,0,0,0
2129,"07:52:06AM Feb 7, 2022",97,72,0,0,0,0,0
2130,"07:52:10AM Feb 7, 2022",97,77,0,0,0,0,0
2131,"07:52:14AM Feb 7, 2022",97,77,0,0,0,0,0
2132,"07:52:18AM Feb 7, 2022",97,68,0,0,0,0,0
2133,"07:52:22AM Feb 7, 2022",97,69,0,0,0,0,0
2134,"07:52:26AM Feb 7, 2022",97,74,0,0,0,0,0
2135,"07:52:30AM Feb 7, 2022",97,76,0,0,0,0,0
2136,"07:52:34AM Feb 7, 2022",97,74,0,0,0,0,0
2137,"07:52:38AM Feb 7, 2022",97,64,0,0,0,0,0
2138,"07:52:42AM Feb 7, 2022",97,60,0,0,0,0,0
2139,"07:52:46AM Feb 7, 2022",97,66,0,0,0,0,0
2140,"07:52:50AM Feb 7, 2022",97,73,0,0,0,0,0
2141,"07:52:54AM Feb 7, 2022",97,69,0,0,0,0,0
2142,"07:52:58AM Feb 7, 2022",97,69,0,0,0,0,0
2143,"07:53:02AM Feb 7, 2022",97,75,0,0,0,0,0
2144,"07:53:06AM Feb 7, 2022",97,73,0,0,0,0,0
2145,"07:53:10AM Feb 7, 2022",97,67,0,0,0,0,0
2146,"07:53:14AM Feb 7, 2022",97,67,0,0,0,0,0
2147,"07:53:18AM Feb 7, 2022",97,72,0,0,0,0,0
2148,"07:53:22AM Feb 7, 2022",97,74,0,0,0,0,0
2149,"07:53:26AM Feb 7, 2022",97,69,0,0,0,0,0
2150,"07:53:30AM Feb 7, 2022",97,69,0,0,0,0,0
2151,"07:53:34AM Feb 7, 2022",97,74,0,0,0,0,0
2152,"07:53:38AM Feb 7, 2022",97,78,0,0,0,0,0
2153,"07:53:42AM Feb 7, 2022",97,72,0,0,0,0,0
2154,"07:53:46AM Feb 7, 2022",97,66,0,0,0,0,0
2155,"07:53:50AM Feb 7, 2022",97,65,0,0,0,0,0
2156,"07:53:54AM Feb 7, 2022",97,66,0,0,0,0,0
2157,"07:53:58AM Feb 7, 2022",97,66,0,0,0,0,0
2158,"07:54:02AM Feb 7, 2022",97,65,0,0,0,0,0
2159,"07:54:06AM Feb 7, 2022",97,71,0,0,0,0,0
2160,"07:54:10AM Feb 7, 2022",97,70,0,0,0,0,0
2161,"07:54:14AM Feb 7, 2022",97,69,0,0,0,0,0
2162,"07:54:18AM Feb 7, 2022",97,72,0,0,0,0,0
2163,"07:54:22AM Feb 7, 2022",97,72,0,0,0,0,0
2164,"07:54:26AM Feb 7, 2022",97,70,0,0,0,0,0
2165,"07:54:30AM Feb 7, 2022",97,70,0,0,0,0,0
2166,"07:54:34AM Feb 7, 2022",97,72,0,0,0,0,0
2167,"07:54:38AM Feb 7, 2022",97,67,0,0,0,0,0
2168,"07:54:42AM Feb 7, 2022",97,66,0,0,0,0,0
2169,"07:54:46AM Feb 7, 2022",97,73,0,0,0,0,0
2170,"07:54:50AM Feb 7, 2022",97,74,0,0,0,0,0
2171,"07:54:54AM Feb 7, 2022",97,71,0,0,0,0,0
2172,"07:54:58AM Feb 7, 2022",97,70,0,0,0,0,0
2173,"07:55:02AM Feb 7, 2022",97,71,0,0,0,0,0
2174,"07:55:06AM Feb 7, 2022",97,68,0,0,0,0,0
2175,"07:55:10AM Feb 7, 2022",97,66,0,0,0,0,0
2176,"07:55:14AM Feb 7, 2022",97,68,0,0,0,0,0
2177,"07:55:18AM Feb 7, 2022",97,67,0,0,0,0,0
2178,"07:55:22AM Feb 7, 2022",97,62,0,0,0,0,0
2179,"07:55:26AM Feb 7, 2022",97,65,0,0,0,0,0
2180,"07:55:30AM Feb 7, 2022",97,66,0,0,0,0,0
2181,"07:55:34AM Feb 7, 2022",97,67,0,0,0,0,0
2182,"07:55:38AM Feb 7, 2022",97,70,0,0,0,0,0
2183,"07:55:42AM Feb 7, 2022",97,74,0,0,0,0,0
2184,"07:55:46AM Feb 7, 2022",97,75,0,0,0,0,0
2185,"07:55:50AM Feb 7, 2022",98,72,0,0,0,0,0
2186,"07:55:54AM Feb 7, 2022",98,69,0,0,0,0,0
2187,"07:55:58AM Feb 7, 2022",98,67,0,0,0,0,0
2188,"07:56:02AM Feb 7, 2022",98,62,0,0,0,0,0
2189,"07:56:06AM Feb 7, 2022",97,65,0,0,0,0,0
2190,"07:56:10AM Feb 7, 2022",97,75,0,0,0,0,0
2191,"07:56:14AM Feb 7, 2022",97,71,0,0,0,0,0
2192,"07:56:18AM Feb 7, 2022",97,70,0,0,0,0,0
2193,"07:56:22AM Feb 7, 2022",97,73,0,0,0,0,0
2194,"07:56:26AM Feb 7, 2022",97,70,0,0,0,0,0
2195,"07:56:30AM Feb 7, 2022",97,65,0,0,0,0,0
2196,"07:56:34AM Feb 7, 2022",97,68,0,0,0,0,0
2197,"07:56:38AM Feb 7, 2022",97,71,0,0,0,0,0
2198,"07:56:42AM Feb 7, 2022",97,71,0,0,0,0,0
2199,"07:56:46AM Feb 7, 2022",97,70,0,0,0,0,0
2200,"07:56:50AM Feb 7, 2022",97,70,0,0,0,0,0
2201,"07:56:54AM Feb 7, 2022",97,66,0,0,0,0,0
2202,"07:56:58AM Feb 7, 2022",97,62,0,0,0,0,0
2203,"07:57:02AM Feb 7, 2022",97,64,0,0,0,0,0
2204,"07:57:06AM Feb 7, 2022",97,69,0,0,0,0,0
2205,"07:57:10AM Feb 7, 2022",97,69,0,0,0,0,0
2206,"07:57:14AM Feb 7, 2022",97,70,0,0,0,0,0
2207,"07:57:18AM Feb 7, 2022",98,69,0,0,0,0,0
2208,"07:57:22AM Feb 7, 2022",97,65,0,0,0,0,0
2209,"07:57:26AM Feb 7, 2022",97,68,0,0,0,0,0
2210,"07:57:30AM Feb 7, 2022",97,70,0,0,0,0,0
2211,"07:57:34AM Feb 7, 2022",98,73,0,0,0,0,0
2212,"07:57:38AM Feb 7, 2022",98,68,0,0,0,0,0
2213,"07:57:42AM Feb 7, 2022",98,68,0,0,0,0,0
2214,"07:57:46AM Feb 7, 2022",98,69,0,0,0,0,0
2215,"07:57:50AM Feb 7, 2022",98,67,0,0,0,0,0
2216,"07:57:54AM Feb 7, 2022",98,68,0,0,0,0,0
2217,"07:57:58AM Feb 7, 2022",98,70,0,0,0,0,0
2218,"07:58:02AM Feb 7, 2022",98,69,0,0,0,0,0
2219,"07:58:06AM Feb 7, 2022",98,68,0,0,0,0,0
2220,"07:58:10AM Feb 7, 2022",98,65,0,0,0,0,0
2221,"07:58:14AM Feb 7, 2022",97,66,0,0,0,0,0
2222,"07:58:18AM Feb 7, 2022",97,70,0,0,0,0,0
2223,"07:58:22AM Feb 7, 2022",97,71,0,0,0,0,0
2224,"07:58:26AM Feb 7, 2022",97,71,0,0,0,0,0
2225,"07:58:30AM Feb 7, 2022",97,73,0,0,0,0,0
2226,"07:58:34AM Feb 7, 2022",97,70,0,0,0,0,0
2227,"07:58:38AM Feb 7, 2022",98,70,0,0,0,0,0
2228,"07:58:42AM Feb 7, 2022",97,70,0,0,0,0,0
2229,"07:58:46AM Feb 7, 2022",97,68,0,0,0,0,0
2230,"07:58:50AM Feb 7, 2022",97,71,0,0,0,0,0
2231,"07:58:54AM Feb 7, 2022",97,74,0,0,0,0,0
2232,"07:58:58AM Feb 7, 2022",97,72,0,0,0,0,0
2233,"07:59:02AM Feb 7, 2022",97,73,0,0,0,0,0
2234,"07:59:06AM Feb 7, 2022",97,73,0,0,0,0,0
2235,"07:59:10AM Feb 7, 2022",97,70,0,0,0,0,0
2236,"07:59:14AM Feb 7, 2022",97,71,0,0,0,0,0
2237,"07:59:18AM Feb 7, 2022",97,72,0,0,0,0,0
2238,"07:59:22AM Feb 7, 2022",97,72,0,0,0,0,0
2239,"07:59:26AM Feb 7, 2022",98,71,0,0,0,0,0
2240,"07:59:30AM Feb 7, 2022",97,71,0,0,0,0,0
2241,"07:59:34AM Feb 7, 2022",97,73,0,0,0,0,0
2242,"07:59:38AM Feb 7, 2022",97,73,0,0,0,0,0
2243,"07:59:42AM Feb 7, 2022",97,71,0,0,0,0,0
2244,"07:59:46AM Feb 7, 2022",97,67,0,0,0,0,0
2245,"07:59:50AM Feb 7, 2022",97,71,0,0,0,0,0
2246,"07:59:54AM Feb 7, 2022",97,72,0,0,0,0,0
2247,"07:59:58AM Feb 7, 2022",97,74,0,0,0,0,0
2248,"08:00:02AM Feb 7, 2022",97,72,0,0,0,0,0
2249,"08:00:06AM Feb 7, 2022",97,67,0,0,0,1,"08:00:06AM Feb 7, 2022"
2250,"08:00:10AM Feb 7, 2022",97,65,0,0,0,0,0
2251,"08:00:14AM Feb 7, 2022",97,63,0,0,0,0,0
2252,"08:00:18AM Feb 7, 2022",97,60,0,0,0,0,0
2253,"08:00:22AM Feb 7, 2022",97,62,0,0,0,0,0
2254,"08:00:26AM Feb 7, 2022",97,65,0,0,0,0,0
2255,"08:00:30AM Feb 7, 2022",97,73,0,0,0,0,0
2256,"08:00:34AM Feb 7, 2022",97,75,0,0,0,0,0
2257,"08:00:38AM Feb 7, 2022",97,71,0,0,0,0,0
2258,"08:00:42AM Feb 7, 2022",97,72,0,0,0,0,0
2259,"08:00:46AM Feb 7, 2022",98,69,0,0,0,0,0
2260,"08:00:50AM Feb 7, 2022",97,69,0,0,0,0,0
2261,"08:00:54AM Feb 7, 2022",97,74,0,0,0,0,0
2262,"08:00:58AM Feb 7, 2022",97,78,0,0,0,0,0
2263,"08:01:02AM Feb 7, 2022",97,75,0,0,0,0,0
2264,"08:01:06AM Feb 7, 2022",97,71,0,0,0,0,0
2265,"08:01:10AM Feb 7, 2022",97,64,0,0,0,0,0
2266,"08:01:14AM Feb 7, 2022",97,66,0,0,0,0,0
2267,"08:01:18AM Feb 7, 2022",97,70,0,0,0,0,0
2268,"08:01:22AM Feb 7, 2022",97,70,0,0,0,0,0
2269,"08:01:26AM Feb 7, 2022",97,69,0,0,0,0,0
2270,"08:01:30AM Feb 7, 2022",97,70,0,0,0,0,0
2271,"08:01:34AM Feb 7, 2022",97,70,0,0,0,0,0
2272,"08:01:38AM Feb 7, 2022",97,67,0,0,0,0,0
2273,"08:01:42AM Feb 7, 2022",97,71,0,0,0,0,0
2274,"08:01:46AM Feb 7, 2022",97,73,0,0,0,0,0
2275,"08:01:50AM Feb 7, 2022",97,70,0,0,0,0,0
2276,"08:01:54AM Feb 7, 2022",97,67,0,0,0,0,0
2277,"08:01:58AM Feb 7, 2022",97,70,0,0,0,0,0
2278,"08:02:02AM Feb 7, 2022",97,70,0,0,0,0,0
2279,"08:02:06AM Feb 7, 2022",97,70,0,0,0,0,0
2280,"08:02:10AM Feb 7, 2022",97,64,0,0,0,0,0
2281,"08:02:14AM Feb 7, 2022",97,66,0,0,0,0,0
2282,"08:02:18AM Feb 7, 2022",97,71,0,0,0,0,0
2283,"08:02:22AM Feb 7, 2022",97,79,0,0,0,0,0
2284,"08:02:26AM Feb 7, 2022",97,81,0,0,0,0,0
2285,"08:02:30AM Feb 7, 2022",97,68,0,0,0,0,0
2286,"08:02:34AM Feb 7, 2022",98,66,0,0,0,0,0
2287,"08:02:38AM Feb 7, 2022",98,69,0,0,0,0,0
2288,"08:02:42AM Feb 7, 2022",97,70,0,0,0,0,0
2289,"08:02:46AM Feb 7, 2022",97,71,0,0,0,0,0
2290,"08:02:50AM Feb 7, 2022",97,70,0,0,0,0,0
2291,"08:02:54AM Feb 7, 2022",97,71,0,0,0,0,0
2292,"08:02:58AM Feb 7, 2022",97,74,0,0,0,0,0
2293,"08:03:02AM Feb 7, 2022",97,72,0,0,0,0,0
2294,"08:03:06AM Feb 7, 2022",97,67,0,0,0,0,0
2295,"08:03:10AM Feb 7, 2022",97,70,0,0,0,0,0
2296,"08:03:14AM Feb 7, 2022",97,72,0,0,0,0,0
2297,"08:03:18AM Feb 7, 2022",97,70,0,0,0,0,0
2298,"08:03:22AM Feb 7, 2022",97,69,0,0,0,0,0
2299,"08:03:26AM Feb 7, 2022",97,67,0,0,0,0,0
2300,"08:03:30AM Feb 7, 2022",97,73,0,0,0,0,0
2301,"08:03:34AM Feb 7, 2022",97,70,0,0,0,0,0
2302,"08:03:38AM Feb 7, 2022",97,69,0,0,0,0,0
2303,"08:03:42AM Feb 7, 2022",97,74,0,0,0,0,0
2304,"08:03:46AM Feb 7, 2022",97,72,0,0,0,0,0
2305,"08:03:50AM Feb 7, 2022",97,71,0,0,0,0,0
2306,"08:03:54AM Feb 7, 2022",97,74,0,0,0,0,0
2307,"08:03:58AM Feb 7, 2022",97,73,0,0,0,0,0
2308,"08:04:02AM Feb 7, 2022",97,72,0,0,0,0,0
2309,"08:04:06AM Feb 7, 2022",97,75,0,0,0,0,0
2310,"08:04:10AM Feb 7, 2022",97,74,0,0,0,0,0
2311,"08:04:14AM Feb 7, 2022",97,75,0,0,0,0,0
2312,"08:04:18AM Feb 7, 2022",97,74,0,0,0,0,0
2313,"08:04:22AM Feb 7, 2022",97,65,0,0,0,0,0
2314,"08:04:26AM Feb 7, 2022",97,63,0,0,0,0,0
2315,"08:04:30AM Feb 7, 2022",97,67,0,0,0,0,0
2316,"08:04:34AM Feb 7, 2022",97,73,0,0,0,0,0
2317,"08:04:38AM Feb 7, 2022",97,73,0,0,0,0,0
2318,"08:04:42AM Feb 7, 2022",97,67,0,0,0,0,0
2319,"08:04:46AM Feb 7, 2022",97,67,0,0,0,0,0
2320,"08:04:50AM Feb 7, 2022",97,71,0,0,0,0,0
2321,"08:04:54AM Feb 7, 2022",97,68,0,0,0,0,0
2322,"08:04:58AM Feb 7, 2022",97,72,0,0,0,0,0
2323,"08:05:02AM Feb 7, 2022",97,73,0,0,0,0,0
2324,"08:05:06AM Feb 7, 2022",97,69,0,0,0,0,0
2325,"08:05:10AM Feb 7, 2022",97,67,0,0,0,0,0
2326,"08:05:14AM Feb 7, 2022",97,70,0,0,0,0,0
2327,"08:05:18AM Feb 7, 2022",97,74,0,0,0,0,0
2328,"08:05:22AM Feb 7, 2022",97,73,0,0,0,0,0
2329,"08:05:26AM Feb 7, 2022",97,70,0,0,0,0,0
2330,"08:05:30AM Feb 7, 2022",97,72,0,0,0,0,0
2331,"08:05:34AM Feb 7, 2022",97,75,0,0,0,0,0
2332,"08:05:38AM Feb 7, 2022",97,76,0,0,0,0,0
2333,"08:05:42AM Feb 7, 2022",97,72,0,0,0,0,0
2334,"08:05:46AM Feb 7, 2022",97,73,0,0,0,0,0
2335,"08:05:50AM Feb 7, 2022",97,71,0,0,0,0,0
2336,"08:05:54AM Feb 7, 2022",97,72,0,0,0,0,0
2337,"08:05:58AM Feb 7, 2022",97,74,0,0,0,0,0
2338,"08:06:02AM Feb 7, 2022",97,72,0,0,0,0,0
2339,"08:06:06AM Feb 7, 2022",97,67,0,0,0,0,0
2340,"08:06:10AM Feb 7, 2022",97,67,0,0,0,0,0
2341,"08:06:14AM Feb 7, 2022",97,62,0,0,0,0,0
2342,"08:06:18AM Feb 7, 2022",97,65,0,0,0,0,0
2343,"08:06:22AM Feb 7, 2022",97,64,0,0,0,0,0
2344,"08:06:26AM Feb 7, 2022",97,68,0,0,0,0,0
2345,"08:06:30AM Feb 7, 2022",97,70,0,0,0,0,0
2346,"08:06:34AM Feb 7, 2022",97,68,0,0,0,0,0
2347,"08:06:38AM Feb 7, 2022",97,68,0,0,0,0,0
2348,"08:06:42AM Feb 7, 2022",97,73,0,0,0,0,0
2349,"08:06:46AM Feb 7, 2022",97,72,0,0,0,0,0
2350,"08:06:50AM Feb 7, 2022",97,71,0,0,0,0,0
2351,"08:06:54AM Feb 7, 2022",97,73,0,0,0,0,0
2352,"08:06:58AM Feb 7, 2022",97,77,0,0,0,0,0
2353,"08:07:02AM Feb 7, 2022",97,71,0,0,0,0,0
2354,"08:07:06AM Feb 7, 2022",97,65,0,0,0,0,0
2355,"08:07:10AM Feb 7, 2022",97,69,0,0,0,0,0
2356,"08:07:14AM Feb 7, 2022",97,70,0,0,0,0,0
2357,"08:07:18AM Feb 7, 2022",97,72,0,0,0,0,0
2358,"08:07:22AM Feb 7, 2022",97,68,0,0,0,0,0
2359,"08:07:26AM Feb 7, 2022",97,70,0,0,0,0,0
2360,"08:07:30AM Feb 7, 2022",97,71,0,0,0,0,0
2361,"08:07:34AM Feb 7, 2022",97,72,0,0,0,0,0
2362,"08:07:38AM Feb 7, 2022",97,71,0,0,0,0,0
2363,"08:07:42AM Feb 7, 2022",97,75,0,0,0,0,0
2364,"08:07:46AM Feb 7, 2022",97,71,0,0,0,0,0
2365,"08:07:50AM Feb 7, 2022",97,73,0,0,0,0,0
2366,"08:07:54AM Feb 7, 2022",97,73,0,0,0,0,0
2367,"08:07:58AM Feb 7, 2022",97,70,0,0,0,0,0
2368,"08:08:02AM Feb 7, 2022",97,70,0,0,0,0,0
2369,"08:08:06AM Feb 7, 2022",97,70,0,0,0,0,0
2370,"08:08:10AM Feb 7, 2022",97,70,0,0,0,0,0
2371,"08:08:14AM Feb 7, 2022",97,70,0,0,0,0,0
2372,"08:08:18AM Feb 7, 2022",97,72,0,0,0,0,0
2373,"08:08:22AM Feb 7, 2022",97,69,0,0,0,0,0
2374,"08:08:26AM Feb 7, 2022",97,69,0,0,0,0,0
2375,"08:08:30AM Feb 7, 2022",97,70,0,0,0,0,0
2376,"08:08:34AM Feb 7, 2022",97,64,0,0,0,0,0
2377,"08:08:38AM Feb 7, 2022",97,69,0,0,0,0,0
2378,"08:08:42AM Feb 7, 2022",97,77,0,0,0,0,0
2379,"08:08:46AM Feb 7, 2022",97,79,0,0,0,0,0
2380,"08:08:50AM Feb 7, 2022",97,79,0,0,0,0,0
2381,"08:08:54AM Feb 7, 2022",97,77,0,0,0,0,0
2382,"08:08:58AM Feb 7, 2022",97,74,0,0,0,0,0
2383,"08:09:02AM Feb 7, 2022",97,74,0,0,0,0,0
2384,"08:09:06AM Feb 7, 2022",97,73,0,0,0,0,0
2385,"08:09:10AM Feb 7, 2022",97,69,0,0,0,0,0
2386,"08:09:14AM Feb 7, 2022",97,73,0,0,0,0,0
2387,"08:09:18AM Feb 7, 2022",97,66,0,0,0,0,0
2388,"08:09:22AM Feb 7, 2022",97,64,0,0,0,0,0
2389,"08:09:26AM Feb 7, 2022",97,67,0,0,0,0,0
2390,"08:09:30AM Feb 7, 2022",98,67,5,0,0,0,0
2391,"08:09:34AM Feb 7, 2022",98,67,4,0,0,0,0
2392,"08:09:38AM Feb 7, 2022",98,70,0,0,0,0,0
2393,"08:09:42AM Feb 7, 2022",98,70,0,0,0,0,0
2394,"08:09:46AM Feb 7, 2022",98,77,0,0,0,0,0
2395,"08:09:50AM Feb 7, 2022",98,73,0,0,0,0,0
2396,"08:09:54AM Feb 7, 2022",98,74,0,0,0,0,0
2397,"08:09:58AM Feb 7, 2022",98,76,0,0,0,0,0
2398,"08:10:02AM Feb 7, 2022",98,74,0,0,0,0,0
2399,"08:10:06AM Feb 7, 2022",98,76,0,0,0,0,0
2400,"08:10:10AM Feb 7, 2022",97,78,0,0,0,0,0
2401,"08:10:14AM Feb 7, 2022",97,80,0,0,0,0,0
2402,"08:10:18AM Feb 7, 2022",97,74,0,0,0,0,0
2403,"08:10:22AM Feb 7, 2022",97,74,0,0,0,0,0
2404,"08:10:26AM Feb 7, 2022",97,74,0,0,0,0,0
2405,"08:10:30AM Feb 7, 2022",97,76,0,0,0,0,0
2406,"08:10:34AM Feb 7, 2022",97,70,0,0,0,0,0
